1	10.71965007154327	True	[10.55837929 10.65463272 10.1        10.         10.71965007]
2	10.866433063863573	True	[10.86643306 10.19050385 10.71048516 10.76617019 10.75258798]
3	11.266101510712748	True	[11.01542726  9.9        11.26610151 10.2        10.74837121]
4	11.266101510712748	False	[10.30539405 10.37720805 10.1        10.3818494  10.47212852]
5	11.266101510712748	False	[10.1        10.20824816 11.16232804 11.2483892  10.08161317]
6	11.266101510712748	False	[10.18961313 10.05753489 10.2        10.1875725  10.18448125]
7	11.266101510712748	False	[10.78271592 10.38400924 10.1        10.80013122 10.89139517]
8	11.266101510712748	False	[10.48304697 10.2851339  10.53901846 10.2        10.6104788 ]
9	11.266101510712748	False	[10.50522687 10.27408116 10.5965239  10.47471536 10.2       ]
10	11.266101510712748	False	[10.38458552 10.48005979 10.1        10.69695971 10.1       ]
11	11.266101510712748	False	[10.96382247 10.18148719 10.2763267  11.01881543 10.1       ]
12	11.266101510712748	False	[10.2        10.2        10.79673383 10.20680907 11.24416949]
13	11.266101510712748	False	[10.17788329 10.1        10.34598761 10.08441453 10.29845252]
14	11.266101510712748	False	[10.15828745 10.29023747 10.1        10.28129367 10.16731874]
15	11.266101510712748	False	[10.96389604 10.31545708 10.74219724 10.84789076 10.1       ]
16	11.266101510712748	False	[10.18306186 10.2        10.10731212 10.2        10.1961408 ]
17	11.266101510712748	False	[10.3        11.01483468 10.1        10.85466864 10.75771791]
18	11.266101510712748	False	[10.37148558 10.3103002  10.12990134 10.27840195 10.26143993]
19	11.293191711813197	True	[11.28158009 10.90979894 11.29319171 11.03785578 10.32425235]
20	11.293191711813197	False	[10.39408982 10.4816632  10.1        10.21673582 10.3985226 ]
21	11.293191711813197	False	[10.33515113  9.94265394 10.19255853 10.0730864  10.23863007]
22	11.293191711813197	False	[10.46390855 10.73244917 10.1        10.72439465 10.1       ]
23	11.293191711813197	False	[10.27270578 10.4894196  10.31147221 10.19140311 10.65934589]
24	11.293191711813197	False	[10.53587187 10.61968658 10.7979622  10.47035821 10.60968477]
25	11.293191711813197	False	[10.96157977 10.39733519 10.86166882 10.90251735 10.1       ]
26	11.293191711813197	False	[10.194764   10.1        10.04549141 10.00753967 10.01918319]
27	11.293191711813197	False	[10.18382985  9.90751779 10.1        10.18198005 10.1       ]
28	11.293191711813197	False	[10.76039611 10.89889222 10.93933055 10.98301063 10.39430586]
29	11.293191711813197	False	[10.71770301 10.64493933 10.0779235  10.65718214 11.09957399]
30	11.293191711813197	False	[10.18102177 10.37819276 10.19779004 10.30183418  9.96718385]
31	11.293191711813197	False	[10.1        10.17350253 10.52990084 10.49989412 10.27212257]
32	11.293191711813197	False	[10.57411177 10.31937593 10.19983815 10.08067848 10.22721168]
33	11.293191711813197	False	[10.2        10.53247186 10.7201627  10.75014099 10.64602181]
34	11.293191711813197	False	[10.28599383 10.1        11.11279404 10.68897871 10.1       ]
35	11.293191711813197	False	[10.72184481 10.90187639 11.03428222 10.86246018 10.2       ]
36	11.293191711813197	False	[10.36389301 10.18297391 10.28510338 10.1        10.73220102]
37	11.293191711813197	False	[11.02629972 10.93739787 11.05328527 10.2        10.1       ]
38	11.293191711813197	False	[10.         10.85213184 10.08457469 10.17741156 10.1       ]
39	11.293191711813197	False	[10.07776045 10.38945516 10.38894735 10.49802742 10.02653843]
40	11.293191711813197	False	[10.4958185  10.44168337 10.67996016 10.39737085 10.1       ]
41	11.293191711813197	False	[10.5752751  10.46747399 10.27392298 10.39046256 10.50835071]
42	11.293191711813197	False	[10.74109518 10.55661978 10.7429169  10.2        10.10301822]
43	11.293191711813197	False	[10.82401585 10.2        10.82014711 11.09090765 10.18712092]
44	11.293191711813197	False	[10.45769779 10.18226299 10.15966001 10.2        10.40168669]
45	11.293191711813197	False	[10.80899783 10.93326574 10.8316513  10.93485242 11.16534302]
46	11.293191711813197	False	[10.89443801 10.         10.42100261 10.1        10.2       ]
47	11.293191711813197	False	[10.17476204 10.34046534 10.16710834 10.37056826 10.76477075]
48	11.347070534434197	True	[10.20661408 10.29891018 11.34707053 11.18196177 11.28061038]
49	11.347070534434197	False	[10.25212379 10.         10.37016936 10.2        10.38823166]
50	11.347070534434197	False	[11.18818371 10.         11.25187972 10.         11.09184423]
51	11.44350621493506	True	[11.44350621 11.22193503 11.38361439 11.31500107 11.24372491]
52	11.447811493893745	True	[11.44781149 11.32291942 10.08658215 11.17313969 11.32790358]
53	11.447811493893745	False	[10.6371743  10.19784889 10.81618064 10.2        10.2       ]
54	11.447811493893745	False	[10.1        10.73106081 11.03892686 10.79012567 10.2       ]
55	11.447811493893745	False	[11.07736882 10.90494408 10.1        10.9931293  11.08202478]
56	11.447811493893745	False	[10.08537386 10.21136879 10.2        10.2766716  10.2916993 ]
57	11.447811493893745	False	[10.70058162 10.84983533 10.94673856 10.34537842 11.08235535]
58	11.447811493893745	False	[10.2        10.45201025 10.20107858 10.48148371 10.61912249]
59	11.447811493893745	False	[10.64227403 10.47981907 10.77118906 10.3        10.1       ]
60	11.447811493893745	False	[10.27265586 10.67315758 10.2        11.15074457 10.        ]
61	11.447811493893745	False	[10.51837554 10.47395807 10.17004251 10.33157177 10.4021877 ]
62	11.447811493893745	False	[10.3        10.44654011 10.09287349  9.98982024 10.31303649]
63	11.447811493893745	False	[10.72638665 10.1        10.55572859 10.1        10.2       ]
64	11.447811493893745	False	[10.2        10.51015274 10.2        10.18124406 10.29290445]
65	11.447811493893745	False	[11.02923833 10.29941846 10.1        11.22280267 11.32987311]
66	11.447811493893745	False	[10.09082144 10.2        11.1876845  10.88400569 11.07901408]
67	11.447811493893745	False	[10.16917685 10.1        10.32459811 10.49423445 10.43014572]
68	11.447811493893745	False	[10.71840985 10.2        10.40715856 10.69317448 10.1       ]
69	11.447811493893745	False	[10.96231287 11.02448714 10.20544017 11.20296185 10.20430447]
70	11.447811493893745	False	[10.2        10.60290659 10.53119962 10.46062801 10.50471225]
71	11.447811493893745	False	[10.2         9.94648561 10.06685717 10.21442803 10.22838493]
72	11.447811493893745	False	[10.28061855 10.33672407 10.445641   10.36414467 10.2       ]
73	11.447811493893745	False	[10.2768125  10.23722097 10.2        10.30482473 10.47163541]
74	11.447811493893745	False	[10.18702694 10.28657961 10.36754255 10.36997754 10.4652519 ]
75	11.447811493893745	False	[10.22798743 10.1        10.95532003 10.68226462 10.69178017]
76	11.447811493893745	False	[11.18816599 10.2        10.1        10.1        11.19156225]
77	11.447811493893745	False	[10.1        10.2        10.20037783 10.2        10.09705552]
78	11.447811493893745	False	[10.13281622 10.14833963 10.10554498 10.2909764  10.27433468]
79	11.447811493893745	False	[10.08896814 10.         10.41700286 10.52608346 10.1       ]
80	11.447811493893745	False	[10.         10.20202225 11.0810533  11.14038078 11.03936338]
81	11.447811493893745	False	[10.26686826 10.          9.9080548  10.43259024 10.48789429]
82	11.447811493893745	False	[10.31539403 10.24730367  9.99851208 10.01938087 10.1       ]
83	11.447811493893745	False	[10.3500149  10.14193686 10.2        10.3233216  10.29789253]
84	11.447811493893745	False	[10.28622052 10.3        10.2        11.12533049 11.07260524]
85	11.447811493893745	False	[11.01211881 10.89597502 11.06834727 11.07260784 10.67312466]
86	11.447811493893745	False	[11.03782103 11.10367532 10.20194789 10.99041902  9.5       ]
87	11.447811493893745	False	[10.75595448 10.60185883 10.93748382 10.2        10.1       ]
88	11.447811493893745	False	[10.4224845  10.1        10.43127133 10.1        10.56823331]
89	11.447811493893745	False	[10.85778034 10.1        10.99947564 10.2        10.2       ]
90	11.447811493893745	False	[10.83850166 10.82953656 10.28155538 10.73859949 10.78326389]
91	11.447811493893745	False	[10.96253405 11.05998575 10.1        10.2        10.779299  ]
92	11.447811493893745	False	[10.6667242 10.2       10.8952106 10.3       10.1      ]
93	11.447811493893745	False	[11.07309094 10.2        11.11749577 10.79305219 10.3174449 ]
94	11.447811493893745	False	[10.22905326 10.2        10.1823002   9.385293   10.1       ]
95	11.447811493893745	False	[10.42968123 10.40150999 10.59624401 10.88007357 10.50785718]
96	11.447811493893745	False	[10.19209873 10.71702011 10.27634578 10.36437838 10.22551159]
97	11.447811493893745	False	[11.109702   10.1        10.94325764 10.2875851  10.1       ]
98	11.447811493893745	False	[10.2        10.89279708 11.06277874 10.1        10.87461478]
99	11.447811493893745	False	[10.21375749 10.2         9.89739847 10.24733141 10.1       ]
100	11.447811493893745	False	[10.70858487 10.62108364 10.73413508 10.79764943 10.73207955]
